inventory_id,film_id,store_id,last_update
2146,464,1,2021-03-06 15:52:25
2147,464,1,2021-03-06 15:52:25
2148,464,2,2021-03-06 15:52:25
2149,464,2,2021-03-06 15:52:25
2150,464,2,2021-03-06 15:52:25
2151,465,1,2021-03-06 15:52:25
2152,465,1,2021-03-06 15:52:25
2153,465,2,2021-03-06 15:52:25
2154,465,2,2021-03-06 15:52:25
2155,465,2,2021-03-06 15:52:25
2156,466,1,2021-03-06 15:52:25
2157,466,1,2021-03-06 15:52:25
2158,467,1,2021-03-06 15:52:25
2159,467,1,2021-03-06 15:52:25
2160,467,1,2021-03-06 15:52:25
2161,467,1,2021-03-06 15:52:25
2162,467,2,2021-03-06 15:52:25
2163,467,2,2021-03-06 15:52:25
2164,467,2,2021-03-06 15:52:25
2165,468,1,2021-03-06 15:52:25
2166,468,1,2021-03-06 15:52:25
2167,468,1,2021-03-06 15:52:25
2168,468,1,2021-03-06 15:52:25
2169,468,2,2021-03-06 15:52:25
2170,468,2,2021-03-06 15:52:25
2171,468,2,2021-03-06 15:52:25
2172,468,2,2021-03-06 15:52:25
2173,469,2,2021-03-06 15:52:25
2174,469,2,2021-03-06 15:52:25
2175,469,2,2021-03-06 15:52:25
2176,470,1,2021-03-06 15:52:25
2177,470,1,2021-03-06 15:52:25
2178,471,1,2021-03-06 15:52:26
2179,471,1,2021-03-06 15:52:26
2180,471,1,2021-03-06 15:52:26
2181,471,2,2021-03-06 15:52:26
2182,471,2,2021-03-06 15:52:26
2183,471,2,2021-03-06 15:52:26
2184,471,2,2021-03-06 15:52:26
2185,472,2,2021-03-06 15:52:26
2186,472,2,2021-03-06 15:52:26
2187,473,1,2021-03-06 15:52:26
2188,473,1,2021-03-06 15:52:26
2189,473,2,2021-03-06 15:52:26
2190,473,2,2021-03-06 15:52:26
2191,473,2,2021-03-06 15:52:26
2192,474,2,2021-03-06 15:52:26
2193,474,2,2021-03-06 15:52:26
2194,474,2,2021-03-06 15:52:26
2195,474,2,2021-03-06 15:52:26
2196,475,2,2021-03-06 15:52:26
2197,475,2,2021-03-06 15:52:26
2198,476,1,2021-03-06 15:52:26
2199,476,1,2021-03-06 15:52:26
2200,476,1,2021-03-06 15:52:26
2201,476,2,2021-03-06 15:52:26
2202,476,2,2021-03-06 15:52:26
2203,476,2,2021-03-06 15:52:26
2204,476,2,2021-03-06 15:52:26
2205,477,2,2021-03-06 15:52:26
2206,477,2,2021-03-06 15:52:26
2207,477,2,2021-03-06 15:52:26
2208,478,1,2021-03-06 15:52:26
2209,478,1,2021-03-06 15:52:26
2210,478,2,2021-03-06 15:52:26
2211,478,2,2021-03-06 15:52:26
2212,478,2,2021-03-06 15:52:26
2213,479,1,2021-03-06 15:52:26
2214,479,1,2021-03-06 15:52:26
2215,479,2,2021-03-06 15:52:26
2216,479,2,2021-03-06 15:52:26
2217,479,2,2021-03-06 15:52:26
2218,480,1,2021-03-06 15:52:26
2219,480,1,2021-03-06 15:52:26
2220,480,2,2021-03-06 15:52:26
2221,480,2,2021-03-06 15:52:26
2222,481,1,2021-03-06 15:52:26
2223,481,1,2021-03-06 15:52:26
2224,481,1,2021-03-06 15:52:26
2225,481,2,2021-03-06 15:52:26
2226,481,2,2021-03-06 15:52:26
2227,481,2,2021-03-06 15:52:26
2228,482,1,2021-03-06 15:52:26
2229,482,1,2021-03-06 15:52:26
2230,482,1,2021-03-06 15:52:26
2231,483,1,2021-03-06 15:52:26
2232,483,1,2021-03-06 15:52:26
2233,483,1,2021-03-06 15:52:26
2234,483,2,2021-03-06 15:52:26
2235,483,2,2021-03-06 15:52:26
2236,484,1,2021-03-06 15:52:26
2237,484,1,2021-03-06 15:52:26
2238,484,1,2021-03-06 15:52:26
2239,484,1,2021-03-06 15:52:26
2240,484,2,2021-03-06 15:52:26
2241,484,2,2021-03-06 15:52:26
2242,484,2,2021-03-06 15:52:26
2243,485,2,2021-03-06 15:52:26
2244,485,2,2021-03-06 15:52:26
2245,485,2,2021-03-06 15:52:26
2246,486,1,2021-03-06 15:52:26
2247,486,1,2021-03-06 15:52:26
2248,486,1,2021-03-06 15:52:26
2249,486,1,2021-03-06 15:52:26
2250,486,2,2021-03-06 15:52:26
2251,486,2,2021-03-06 15:52:26
2252,487,2,2021-03-06 15:52:26
2253,487,2,2021-03-06 15:52:26
2254,487,2,2021-03-06 15:52:26
2255,488,1,2021-03-06 15:52:26
2256,488,1,2021-03-06 15:52:26
2257,488,2,2021-03-06 15:52:26
2258,488,2,2021-03-06 15:52:26
2259,488,2,2021-03-06 15:52:26
2260,489,1,2021-03-06 15:52:26
2261,489,1,2021-03-06 15:52:26
2262,489,1,2021-03-06 15:52:26
2263,489,1,2021-03-06 15:52:26
2264,489,2,2021-03-06 15:52:26
2265,489,2,2021-03-06 15:52:26
2266,489,2,2021-03-06 15:52:26
2267,489,2,2021-03-06 15:52:26
2268,490,1,2021-03-06 15:52:26
2269,490,1,2021-03-06 15:52:26
2270,491,1,2021-03-06 15:52:26
2271,491,1,2021-03-06 15:52:26
2272,491,2,2021-03-06 15:52:26
2273,491,2,2021-03-06 15:52:26
2274,491,2,2021-03-06 15:52:26
2275,491,2,2021-03-06 15:52:26
2276,492,1,2021-03-06 15:52:26
2277,492,1,2021-03-06 15:52:26
2278,493,2,2021-03-06 15:52:26
2279,493,2,2021-03-06 15:52:26
2280,493,2,2021-03-06 15:52:26
2281,494,1,2021-03-06 15:52:26
2282,494,1,2021-03-06 15:52:26
2283,494,1,2021-03-06 15:52:26
2284,494,1,2021-03-06 15:52:26
2285,494,2,2021-03-06 15:52:26
2286,494,2,2021-03-06 15:52:26
2287,496,1,2021-03-06 15:52:26
2288,496,1,2021-03-06 15:52:26
2289,496,2,2021-03-06 15:52:26
2290,496,2,2021-03-06 15:52:26
2291,496,2,2021-03-06 15:52:26
2292,498,1,2021-03-06 15:52:26
2293,498,1,2021-03-06 15:52:26
2294,499,1,2021-03-06 15:52:26
2295,499,1,2021-03-06 15:52:26
2296,500,1,2021-03-06 15:52:26
2297,500,1,2021-03-06 15:52:26
2298,500,1,2021-03-06 15:52:26
2299,500,1,2021-03-06 15:52:26
2300,500,2,2021-03-06 15:52:26
2301,500,2,2021-03-06 15:52:26
2302,500,2,2021-03-06 15:52:27
2303,500,2,2021-03-06 15:52:27
2304,501,1,2021-03-06 15:52:27
2305,501,1,2021-03-06 15:52:27
2306,501,1,2021-03-06 15:52:27
2307,501,2,2021-03-06 15:52:27
2308,501,2,2021-03-06 15:52:27
2309,502,1,2021-03-06 15:52:27
2310,502,1,2021-03-06 15:52:27
2311,502,1,2021-03-06 15:52:27
2312,502,1,2021-03-06 15:52:27
2313,502,2,2021-03-06 15:52:27
2314,502,2,2021-03-06 15:52:27
2315,502,2,2021-03-06 15:52:27
2316,503,1,2021-03-06 15:52:27
2317,503,1,2021-03-06 15:52:27
2318,503,1,2021-03-06 15:52:27
2319,504,1,2021-03-06 15:52:27
2320,504,1,2021-03-06 15:52:27
2321,504,1,2021-03-06 15:52:27
2322,504,1,2021-03-06 15:52:27
2323,504,2,2021-03-06 15:52:27
2324,504,2,2021-03-06 15:52:27
2325,505,2,2021-03-06 15:52:27
2326,505,2,2021-03-06 15:52:27
2327,505,2,2021-03-06 15:52:27
2328,505,2,2021-03-06 15:52:27
2329,506,1,2021-03-06 15:52:27
2330,506,1,2021-03-06 15:52:27
2331,506,1,2021-03-06 15:52:27
2332,506,1,2021-03-06 15:52:27
2333,506,2,2021-03-06 15:52:27
2334,506,2,2021-03-06 15:52:27
2335,507,2,2021-03-06 15:52:27
2336,507,2,2021-03-06 15:52:27
2337,508,2,2021-03-06 15:52:27
2338,508,2,2021-03-06 15:52:27
2339,508,2,2021-03-06 15:52:27
2340,509,2,2021-03-06 15:52:27
2341,509,2,2021-03-06 15:52:27
2342,509,2,2021-03-06 15:52:27
2343,510,1,2021-03-06 15:52:27
2344,510,1,2021-03-06 15:52:27
2345,510,1,2021-03-06 15:52:27
2346,510,1,2021-03-06 15:52:27
2347,511,1,2021-03-06 15:52:27
2348,511,1,2021-03-06 15:52:27
2349,511,2,2021-03-06 15:52:27
2350,511,2,2021-03-06 15:52:27
2351,511,2,2021-03-06 15:52:27
2352,512,1,2021-03-06 15:52:27
2353,512,1,2021-03-06 15:52:27
2354,512,2,2021-03-06 15:52:27
2355,512,2,2021-03-06 15:52:27
2356,512,2,2021-03-06 15:52:27
2357,512,2,2021-03-06 15:52:27
2358,513,2,2021-03-06 15:52:27
2359,513,2,2021-03-06 15:52:27
2360,514,1,2021-03-06 15:52:27
2361,514,1,2021-03-06 15:52:27
2362,514,2,2021-03-06 15:52:27
2363,514,2,2021-03-06 15:52:27
2364,514,2,2021-03-06 15:52:27
2365,514,2,2021-03-06 15:52:27
2366,515,2,2021-03-06 15:52:27
2367,515,2,2021-03-06 15:52:27
2368,516,2,2021-03-06 15:52:27
2369,516,2,2021-03-06 15:52:27
2370,516,2,2021-03-06 15:52:27
2371,517,2,2021-03-06 15:52:27
2372,517,2,2021-03-06 15:52:27
2373,518,1,2021-03-06 15:52:27
2374,518,1,2021-03-06 15:52:27
2375,518,2,2021-03-06 15:52:27
2376,518,2,2021-03-06 15:52:27
2377,518,2,2021-03-06 15:52:27
2378,518,2,2021-03-06 15:52:27
2379,519,2,2021-03-06 15:52:27
2380,519,2,2021-03-06 15:52:27
2381,519,2,2021-03-06 15:52:27
2382,519,2,2021-03-06 15:52:27
2383,520,1,2021-03-06 15:52:27
2384,520,1,2021-03-06 15:52:27
2385,521,1,2021-03-06 15:52:27
2386,521,1,2021-03-06 15:52:27
2387,521,1,2021-03-06 15:52:27
2388,521,1,2021-03-06 15:52:27
2389,521,2,2021-03-06 15:52:27
2390,521,2,2021-03-06 15:52:27
2391,521,2,2021-03-06 15:52:27
2392,522,2,2021-03-06 15:52:27
2393,522,2,2021-03-06 15:52:27
2394,523,1,2021-03-06 15:52:27
2395,523,1,2021-03-06 15:52:27
2396,524,1,2021-03-06 15:52:27
2397,524,1,2021-03-06 15:52:27
2398,524,2,2021-03-06 15:52:27
2399,524,2,2021-03-06 15:52:27
2400,524,2,2021-03-06 15:52:27
2401,524,2,2021-03-06 15:52:27
2402,525,1,2021-03-06 15:52:27
2403,525,1,2021-03-06 15:52:27
2404,525,1,2021-03-06 15:52:27
2405,525,1,2021-03-06 15:52:27
2406,525,2,2021-03-06 15:52:27
2407,525,2,2021-03-06 15:52:27
2408,525,2,2021-03-06 15:52:27
2409,525,2,2021-03-06 15:52:27
2410,526,2,2021-03-06 15:52:27
2411,526,2,2021-03-06 15:52:27
2412,526,2,2021-03-06 15:52:27
2413,526,2,2021-03-06 15:52:27
2414,527,1,2021-03-06 15:52:27
2415,527,1,2021-03-06 15:52:27
2416,527,2,2021-03-06 15:52:27
2417,527,2,2021-03-06 15:52:27
2418,527,2,2021-03-06 15:52:27
2419,527,2,2021-03-06 15:52:27
2420,528,1,2021-03-06 15:52:27
2421,528,1,2021-03-06 15:52:27
2422,528,1,2021-03-06 15:52:27
2423,529,1,2021-03-06 15:52:27
2424,529,1,2021-03-06 15:52:27
2425,529,1,2021-03-06 15:52:27
2426,529,1,2021-03-06 15:52:27
2427,530,1,2021-03-06 15:52:27
2428,530,1,2021-03-06 15:52:27
2429,530,1,2021-03-06 15:52:27
2430,531,1,2021-03-06 15:52:27
2431,531,1,2021-03-06 15:52:28
2432,531,1,2021-03-06 15:52:28
2433,531,1,2021-03-06 15:52:28
2434,531,2,2021-03-06 15:52:28
2435,531,2,2021-03-06 15:52:28
2436,531,2,2021-03-06 15:52:28
2437,531,2,2021-03-06 15:52:28
2438,532,2,2021-03-06 15:52:28
2439,532,2,2021-03-06 15:52:28
2440,532,2,2021-03-06 15:52:28
2441,532,2,2021-03-06 15:52:28
2442,533,1,2021-03-06 15:52:28
2443,533,1,2021-03-06 15:52:28
2444,533,1,2021-03-06 15:52:28
2445,534,1,2021-03-06 15:52:28
2446,534,1,2021-03-06 15:52:28
2447,534,2,2021-03-06 15:52:28
2448,534,2,2021-03-06 15:52:28
2449,534,2,2021-03-06 15:52:28
2450,535,1,2021-03-06 15:52:28
2451,535,1,2021-03-06 15:52:28
2452,535,1,2021-03-06 15:52:28
2453,535,1,2021-03-06 15:52:28
2454,536,1,2021-03-06 15:52:28
2455,536,1,2021-03-06 15:52:28
2456,536,1,2021-03-06 15:52:28
2457,536,2,2021-03-06 15:52:28
2458,536,2,2021-03-06 15:52:28
2459,537,2,2021-03-06 15:52:28
2460,537,2,2021-03-06 15:52:28
2461,537,2,2021-03-06 15:52:28
2462,538,2,2021-03-06 15:52:28
2463,538,2,2021-03-06 15:52:28
2464,538,2,2021-03-06 15:52:28
2465,539,1,2021-03-06 15:52:28
2466,539,1,2021-03-06 15:52:28
2467,540,1,2021-03-06 15:52:28
2468,540,1,2021-03-06 15:52:28
2469,540,1,2021-03-06 15:52:28
2470,541,2,2021-03-06 15:52:28
2471,541,2,2021-03-06 15:52:28
2472,542,1,2021-03-06 15:52:28
2473,542,1,2021-03-06 15:52:28
2474,542,1,2021-03-06 15:52:28
2475,542,1,2021-03-06 15:52:28
2476,542,2,2021-03-06 15:52:28
2477,542,2,2021-03-06 15:52:28
2478,543,1,2021-03-06 15:52:28
2479,543,1,2021-03-06 15:52:28
2480,544,1,2021-03-06 15:52:28
2481,544,1,2021-03-06 15:52:28
2482,544,2,2021-03-06 15:52:28
2483,544,2,2021-03-06 15:52:28
2484,545,1,2021-03-06 15:52:28
2485,545,1,2021-03-06 15:52:28
2486,545,1,2021-03-06 15:52:28
2487,545,1,2021-03-06 15:52:28
2488,545,2,2021-03-06 15:52:28
2489,545,2,2021-03-06 15:52:28
2490,546,2,2021-03-06 15:52:28
2491,546,2,2021-03-06 15:52:28
2492,546,2,2021-03-06 15:52:28
2493,546,2,2021-03-06 15:52:28
2494,547,2,2021-03-06 15:52:28
2495,547,2,2021-03-06 15:52:28
2496,548,1,2021-03-06 15:52:28
2497,548,1,2021-03-06 15:52:28
2498,549,1,2021-03-06 15:52:28
2499,549,1,2021-03-06 15:52:28
2500,549,2,2021-03-06 15:52:28
2501,549,2,2021-03-06 15:52:28
2502,550,1,2021-03-06 15:52:28
2503,550,1,2021-03-06 15:52:28
2504,550,1,2021-03-06 15:52:28
2505,551,1,2021-03-06 15:52:28
2506,551,1,2021-03-06 15:52:28
2507,551,1,2021-03-06 15:52:28
2508,551,2,2021-03-06 15:52:28
2509,551,2,2021-03-06 15:52:28
2510,551,2,2021-03-06 15:52:28
2511,552,2,2021-03-06 15:52:28
2512,552,2,2021-03-06 15:52:28
2513,552,2,2021-03-06 15:52:28
2514,552,2,2021-03-06 15:52:28
2515,553,2,2021-03-06 15:52:28
2516,553,2,2021-03-06 15:52:28
2517,553,2,2021-03-06 15:52:28
2518,554,1,2021-03-06 15:52:28
2519,554,1,2021-03-06 15:52:28
2520,554,1,2021-03-06 15:52:28
2521,554,1,2021-03-06 15:52:28
2522,554,2,2021-03-06 15:52:28
2523,554,2,2021-03-06 15:52:28
2524,554,2,2021-03-06 15:52:28
2525,555,1,2021-03-06 15:52:28
2526,555,1,2021-03-06 15:52:28
2527,555,1,2021-03-06 15:52:28
2528,555,2,2021-03-06 15:52:28
2529,555,2,2021-03-06 15:52:28
2530,555,2,2021-03-06 15:52:28
2531,555,2,2021-03-06 15:52:28
2532,556,1,2021-03-06 15:52:28
2533,556,1,2021-03-06 15:52:28
2534,556,1,2021-03-06 15:52:28
2535,556,2,2021-03-06 15:52:28
2536,556,2,2021-03-06 15:52:28
2537,556,2,2021-03-06 15:52:28
2538,556,2,2021-03-06 15:52:28
2539,557,1,2021-03-06 15:52:28
2540,557,1,2021-03-06 15:52:28
2541,557,2,2021-03-06 15:52:28
2542,557,2,2021-03-06 15:52:28
2543,557,2,2021-03-06 15:52:28
2544,558,2,2021-03-06 15:52:28
2545,558,2,2021-03-06 15:52:28
2546,559,1,2021-03-06 15:52:28
2547,559,1,2021-03-06 15:52:28
2548,559,1,2021-03-06 15:52:28
2549,559,1,2021-03-06 15:52:28
2550,559,2,2021-03-06 15:52:28
2551,559,2,2021-03-06 15:52:28
2552,559,2,2021-03-06 15:52:28
2553,559,2,2021-03-06 15:52:28
2554,560,1,2021-03-06 15:52:28
2555,560,1,2021-03-06 15:52:28
2556,560,1,2021-03-06 15:52:28
2557,560,2,2021-03-06 15:52:28
2558,560,2,2021-03-06 15:52:28
2559,561,1,2021-03-06 15:52:28
2560,561,1,2021-03-06 15:52:28
2561,561,1,2021-03-06 15:52:29
2562,561,1,2021-03-06 15:52:29
2563,562,1,2021-03-06 15:52:29
2564,562,1,2021-03-06 15:52:29
2565,562,1,2021-03-06 15:52:29
2566,562,1,2021-03-06 15:52:29
2567,562,2,2021-03-06 15:52:29
2568,562,2,2021-03-06 15:52:29
2569,563,1,2021-03-06 15:52:29
2570,563,1,2021-03-06 15:52:29
2571,563,1,2021-03-06 15:52:29
2572,563,1,2021-03-06 15:52:29
2573,563,2,2021-03-06 15:52:29
2574,563,2,2021-03-06 15:52:29
2575,563,2,2021-03-06 15:52:29
2576,564,2,2021-03-06 15:52:29
2577,564,2,2021-03-06 15:52:29
2578,564,2,2021-03-06 15:52:29
2579,565,1,2021-03-06 15:52:29
2580,565,1,2021-03-06 15:52:29
2581,566,1,2021-03-06 15:52:29
2582,566,1,2021-03-06 15:52:29
2583,567,1,2021-03-06 15:52:29
2584,567,1,2021-03-06 15:52:29
2585,567,2,2021-03-06 15:52:29
2586,567,2,2021-03-06 15:52:29
2587,568,1,2021-03-06 15:52:29
2588,568,1,2021-03-06 15:52:29
2589,568,2,2021-03-06 15:52:29
2590,568,2,2021-03-06 15:52:29
2591,569,1,2021-03-06 15:52:29
2592,569,1,2021-03-06 15:52:29
2593,570,1,2021-03-06 15:52:29
2594,570,1,2021-03-06 15:52:29
2595,570,2,2021-03-06 15:52:29
2596,570,2,2021-03-06 15:52:29
2597,570,2,2021-03-06 15:52:29
2598,571,1,2021-03-06 15:52:29
2599,571,1,2021-03-06 15:52:29
2600,571,2,2021-03-06 15:52:29
2601,571,2,2021-03-06 15:52:29
2602,571,2,2021-03-06 15:52:29
2603,571,2,2021-03-06 15:52:29
2604,572,1,2021-03-06 15:52:29
2605,572,1,2021-03-06 15:52:29
2606,572,1,2021-03-06 15:52:29
2607,572,1,2021-03-06 15:52:29
2608,572,2,2021-03-06 15:52:29
2609,572,2,2021-03-06 15:52:29
2610,572,2,2021-03-06 15:52:29
2611,572,2,2021-03-06 15:52:29
2612,573,1,2021-03-06 15:52:29
2613,573,1,2021-03-06 15:52:29
2614,573,1,2021-03-06 15:52:29
2615,573,1,2021-03-06 15:52:29
2616,574,1,2021-03-06 15:52:29
2617,574,1,2021-03-06 15:52:29
2618,574,2,2021-03-06 15:52:29
2619,574,2,2021-03-06 15:52:29
2620,574,2,2021-03-06 15:52:29
2621,575,1,2021-03-06 15:52:29
2622,575,1,2021-03-06 15:52:29
2623,575,2,2021-03-06 15:52:29
2624,575,2,2021-03-06 15:52:29
2625,575,2,2021-03-06 15:52:29
2626,575,2,2021-03-06 15:52:29
2627,576,2,2021-03-06 15:52:29
2628,576,2,2021-03-06 15:52:29
2629,576,2,2021-03-06 15:52:29
2630,577,1,2021-03-06 15:52:29
2631,577,1,2021-03-06 15:52:29
2632,577,1,2021-03-06 15:52:29
2633,578,1,2021-03-06 15:52:29
2634,578,1,2021-03-06 15:52:29
2635,578,2,2021-03-06 15:52:29
2636,578,2,2021-03-06 15:52:29
2637,578,2,2021-03-06 15:52:29
2638,579,1,2021-03-06 15:52:29
2639,579,1,2021-03-06 15:52:29
2640,579,1,2021-03-06 15:52:29
2641,579,1,2021-03-06 15:52:29
2642,579,2,2021-03-06 15:52:29
2643,579,2,2021-03-06 15:52:29
2644,579,2,2021-03-06 15:52:29
2645,580,1,2021-03-06 15:52:29
2646,580,1,2021-03-06 15:52:29
2647,580,1,2021-03-06 15:52:29
2648,580,1,2021-03-06 15:52:29
2649,580,2,2021-03-06 15:52:29
2650,580,2,2021-03-06 15:52:29
2651,581,1,2021-03-06 15:52:29
2652,581,1,2021-03-06 15:52:29
2653,581,1,2021-03-06 15:52:29
2654,582,2,2021-03-06 15:52:29
2655,582,2,2021-03-06 15:52:29
2656,583,1,2021-03-06 15:52:29
2657,583,1,2021-03-06 15:52:29
2658,583,1,2021-03-06 15:52:29
2659,583,2,2021-03-06 15:52:29
2660,583,2,2021-03-06 15:52:29
2661,584,1,2021-03-06 15:52:29
2662,584,1,2021-03-06 15:52:29
2663,585,2,2021-03-06 15:52:29
2664,585,2,2021-03-06 15:52:29
2665,585,2,2021-03-06 15:52:29
2666,585,2,2021-03-06 15:52:29
2667,586,1,2021-03-06 15:52:29
2668,586,1,2021-03-06 15:52:29
2669,586,1,2021-03-06 15:52:29
2670,586,1,2021-03-06 15:52:29
2671,586,2,2021-03-06 15:52:29
2672,586,2,2021-03-06 15:52:29
2673,586,2,2021-03-06 15:52:29
2674,586,2,2021-03-06 15:52:29
2675,587,1,2021-03-06 15:52:29
2676,587,1,2021-03-06 15:52:29
2677,587,1,2021-03-06 15:52:29
2678,588,2,2021-03-06 15:52:29
2679,588,2,2021-03-06 15:52:30
2680,588,2,2021-03-06 15:52:30
2681,588,2,2021-03-06 15:52:30
2682,589,2,2021-03-06 15:52:30
2683,589,2,2021-03-06 15:52:30
2684,589,2,2021-03-06 15:52:30
2685,589,2,2021-03-06 15:52:30
2686,590,1,2021-03-06 15:52:30
2687,590,1,2021-03-06 15:52:30
2688,590,1,2021-03-06 15:52:30
2689,590,2,2021-03-06 15:52:30
2690,590,2,2021-03-06 15:52:30
2691,590,2,2021-03-06 15:52:30
2692,590,2,2021-03-06 15:52:30
2693,591,2,2021-03-06 15:52:30
2694,591,2,2021-03-06 15:52:30
2695,591,2,2021-03-06 15:52:30
2696,592,1,2021-03-06 15:52:30
2697,592,1,2021-03-06 15:52:30
2698,592,2,2021-03-06 15:52:30
2699,592,2,2021-03-06 15:52:30
2700,593,2,2021-03-06 15:52:30
2701,593,2,2021-03-06 15:52:30
2702,593,2,2021-03-06 15:52:30
2703,593,2,2021-03-06 15:52:30
2704,594,1,2021-03-06 15:52:30
2705,594,1,2021-03-06 15:52:30
2706,594,1,2021-03-06 15:52:30
2707,595,1,2021-03-06 15:52:30
2708,595,1,2021-03-06 15:52:30
2709,595,1,2021-03-06 15:52:30
2710,595,1,2021-03-06 15:52:30
2711,595,2,2021-03-06 15:52:30
2712,595,2,2021-03-06 15:52:30
2713,595,2,2021-03-06 15:52:30
2714,595,2,2021-03-06 15:52:30
2715,596,1,2021-03-06 15:52:30
2716,596,1,2021-03-06 15:52:30
2717,596,2,2021-03-06 15:52:30
2718,596,2,2021-03-06 15:52:30
2719,596,2,2021-03-06 15:52:30
2720,596,2,2021-03-06 15:52:30
2721,597,2,2021-03-06 15:52:30
2722,597,2,2021-03-06 15:52:30
2723,597,2,2021-03-06 15:52:30
2724,597,2,2021-03-06 15:52:30
2725,598,1,2021-03-06 15:52:30
2726,598,1,2021-03-06 15:52:30
2727,598,1,2021-03-06 15:52:30
2728,598,1,2021-03-06 15:52:30
2729,599,1,2021-03-06 15:52:30
2730,599,1,2021-03-06 15:52:30
2731,599,1,2021-03-06 15:52:30
2732,599,2,2021-03-06 15:52:30
2733,599,2,2021-03-06 15:52:30
2734,600,1,2021-03-06 15:52:30
2735,600,1,2021-03-06 15:52:30
2736,600,2,2021-03-06 15:52:30
2737,600,2,2021-03-06 15:52:30
2738,601,1,2021-03-06 15:52:30
2739,601,1,2021-03-06 15:52:30
2740,601,1,2021-03-06 15:52:30
2741,601,2,2021-03-06 15:52:30
2742,601,2,2021-03-06 15:52:30
2743,602,1,2021-03-06 15:52:30
2744,602,1,2021-03-06 15:52:30
2745,602,2,2021-03-06 15:52:30
2746,602,2,2021-03-06 15:52:30
2747,602,2,2021-03-06 15:52:30
2748,603,1,2021-03-06 15:52:30
2749,603,1,2021-03-06 15:52:30
2750,603,1,2021-03-06 15:52:30
2751,603,1,2021-03-06 15:52:30
2752,603,2,2021-03-06 15:52:30
2753,603,2,2021-03-06 15:52:30
2754,604,2,2021-03-06 15:52:30
2755,604,2,2021-03-06 15:52:30
2756,604,2,2021-03-06 15:52:30
2757,605,2,2021-03-06 15:52:30
2758,605,2,2021-03-06 15:52:30
2759,606,1,2021-03-06 15:52:30
2760,606,1,2021-03-06 15:52:30
2761,606,2,2021-03-06 15:52:30
2762,606,2,2021-03-06 15:52:30
2763,606,2,2021-03-06 15:52:30
2764,606,2,2021-03-06 15:52:30
2765,608,1,2021-03-06 15:52:30
2766,608,1,2021-03-06 15:52:30
2767,608,2,2021-03-06 15:52:30
2768,608,2,2021-03-06 15:52:30
2769,608,2,2021-03-06 15:52:30
2770,608,2,2021-03-06 15:52:30
2771,609,1,2021-03-06 15:52:30
2772,609,1,2021-03-06 15:52:30
2773,609,1,2021-03-06 15:52:30
2774,609,1,2021-03-06 15:52:30
2775,609,2,2021-03-06 15:52:30
2776,609,2,2021-03-06 15:52:30
2777,609,2,2021-03-06 15:52:30
2778,609,2,2021-03-06 15:52:30
2779,610,1,2021-03-06 15:52:30
2780,610,1,2021-03-06 15:52:30
2781,610,2,2021-03-06 15:52:30
2782,610,2,2021-03-06 15:52:30
2783,610,2,2021-03-06 15:52:30
2784,611,1,2021-03-06 15:52:30
2785,611,1,2021-03-06 15:52:30
2786,611,1,2021-03-06 15:52:30
2787,611,1,2021-03-06 15:52:30
2788,611,2,2021-03-06 15:52:30
2789,611,2,2021-03-06 15:52:30
2790,612,2,2021-03-06 15:52:30
2791,612,2,2021-03-06 15:52:30
2792,613,1,2021-03-06 15:52:30
2793,613,1,2021-03-06 15:52:30
2794,614,1,2021-03-06 15:52:30
2795,614,1,2021-03-06 15:52:30
2796,614,1,2021-03-06 15:52:30
2797,614,2,2021-03-06 15:52:30
2798,614,2,2021-03-06 15:52:30
2799,614,2,2021-03-06 15:52:30
2800,615,2,2021-03-06 15:52:30
2801,615,2,2021-03-06 15:52:30
2802,615,2,2021-03-06 15:52:30
2803,615,2,2021-03-06 15:52:30
2804,616,1,2021-03-06 15:52:30
2805,616,1,2021-03-06 15:52:30
2806,616,2,2021-03-06 15:52:31
2807,616,2,2021-03-06 15:52:31
2808,616,2,2021-03-06 15:52:31
2809,616,2,2021-03-06 15:52:31
2810,617,1,2021-03-06 15:52:31
2811,617,1,2021-03-06 15:52:31
2812,617,1,2021-03-06 15:52:31
2813,618,2,2021-03-06 15:52:31
2814,618,2,2021-03-06 15:52:31
2815,618,2,2021-03-06 15:52:31
2816,618,2,2021-03-06 15:52:31
2817,619,1,2021-03-06 15:52:31
2818,619,1,2021-03-06 15:52:31
2819,619,2,2021-03-06 15:52:31
2820,619,2,2021-03-06 15:52:31
2821,619,2,2021-03-06 15:52:31
2822,619,2,2021-03-06 15:52:31
2823,620,1,2021-03-06 15:52:31
2824,620,1,2021-03-06 15:52:31
2825,620,2,2021-03-06 15:52:31
2826,620,2,2021-03-06 15:52:31
2827,620,2,2021-03-06 15:52:31
2828,621,1,2021-03-06 15:52:31
2829,621,1,2021-03-06 15:52:31
2830,621,1,2021-03-06 15:52:31
2831,621,1,2021-03-06 15:52:31
2832,621,2,2021-03-06 15:52:31
2833,621,2,2021-03-06 15:52:31
2834,621,2,2021-03-06 15:52:31
2835,621,2,2021-03-06 15:52:31
2836,622,2,2021-03-06 15:52:31
2837,622,2,2021-03-06 15:52:31
2838,623,1,2021-03-06 15:52:31
2839,623,1,2021-03-06 15:52:31
2840,623,2,2021-03-06 15:52:31
2841,623,2,2021-03-06 15:52:31
2842,623,2,2021-03-06 15:52:31
2843,624,1,2021-03-06 15:52:31
2844,624,1,2021-03-06 15:52:31
